ejercicio_presupuestario,trimestre,finalidad_id,finalidad_desc,funcion_id,funcion_desc,jurisdiccion_id,jurisdiccion_desc,subjurisdiccion_id,subjurisdiccion_desc,servicio_id,servicio_desc,programa_id,programa_desc,subprograma_id,subprograma_desc,tipo_medicion_fisica,medicion_fisica_id,medicion_fisica_desc,unidad_medida_id,unidad_medida_desc,totalizador_avance_fisico,programacion_inicial_DA,programacion_inicial_ajustada,programacion_anual_vig_trim3,programacion_trim3,programacion_acumulada_trim3,ejecutado_vigente_trim3,ejecutado_acumulado_trim3,porc_desvio_acum_trim3,causa_desvio,causa_desvio_detalle,causa_desvio_comentario,ultima_actualizacion_fecha
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,18,Gestion de Museos Nacionales,10,Gestion del Palacio Nacional de Las Artes,Indicador,280,Difusión del Patrimonio Cultural en Museos,1478,Visita en Sitio Web,Suma: el total es la suma de las cantidades,24000,148000,148000,38000,108000,,47458,"-56,06",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,18,Gestion de Museos Nacionales,11,Gestion de Otros Museos Nacionales en la Ciudad Autonoma de Buenos Aires,Indicador,280,Difusión del Patrimonio Cultural en Museos,45,Visitante,Suma: el total es la suma de las cantidades,22325,84050,84050,21000,63050,,49749,"-21,10",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,18,Gestion de Museos Nacionales,11,Gestion de Otros Museos Nacionales en la Ciudad Autonoma de Buenos Aires,Indicador,280,Difusión del Patrimonio Cultural en Museos,1478,Visita en Sitio Web,Suma: el total es la suma de las cantidades,201200,336000,336000,85000,255000,,298884,"17,21",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,18,Gestion de Museos Nacionales,11,Gestion de Otros Museos Nacionales en la Ciudad Autonoma de Buenos Aires,Meta,3620,Acceso al Patrimonio Cultural,1319,Sala de Exposición Permanente Realizada,Transversal: Tiene la visión atemporal de los sucesos registrados durante el período fiscal,5,10,10,3,,,,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,18,Gestion de Museos Nacionales,11,Gestion de Otros Museos Nacionales en la Ciudad Autonoma de Buenos Aires,Meta,3620,Acceso al Patrimonio Cultural,1320,Exposición Temporaria Realizada,Transversal: Tiene la visión atemporal de los sucesos registrados durante el período fiscal,12,31,31,8,,,,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,18,Gestion de Museos Nacionales,12,Gestion de Otros Museos Nacionales en Provincia de Buenos Aires,Indicador,280,Difusión del Patrimonio Cultural en Museos,45,Visitante,Suma: el total es la suma de las cantidades,3900,14500,14500,3500,10500,,7170,"-31,71",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,18,Gestion de Museos Nacionales,12,Gestion de Otros Museos Nacionales en Provincia de Buenos Aires,Indicador,280,Difusión del Patrimonio Cultural en Museos,1478,Visita en Sitio Web,Suma: el total es la suma de las cantidades,9600,42000,42000,11000,32000,,44252,"38,29",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,18,Gestion de Museos Nacionales,12,Gestion de Otros Museos Nacionales en Provincia de Buenos Aires,Meta,3620,Acceso al Patrimonio Cultural,1319,Sala de Exposición Permanente Realizada,Transversal: Tiene la visión atemporal de los sucesos registrados durante el período fiscal,1,3,3,1,,,,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,18,Gestion de Museos Nacionales,12,Gestion de Otros Museos Nacionales en Provincia de Buenos Aires,Meta,3620,Acceso al Patrimonio Cultural,1320,Exposición Temporaria Realizada,Transversal: Tiene la visión atemporal de los sucesos registrados durante el período fiscal,2,5,5,2,,,,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,18,Gestion de Museos Nacionales,13,Gestion de Otros Museos Nacionales en Cordoba,Indicador,280,Difusión del Patrimonio Cultural en Museos,45,Visitante,Suma: el total es la suma de las cantidades,60375,120800,120800,30000,90000,,64899,"-27,89",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,18,Gestion de Museos Nacionales,13,Gestion de Otros Museos Nacionales en Cordoba,Indicador,280,Difusión del Patrimonio Cultural en Museos,1478,Visita en Sitio Web,Suma: el total es la suma de las cantidades,32400,49000,49000,13000,39000,,20564,"-47,27",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,18,Gestion de Museos Nacionales,13,Gestion de Otros Museos Nacionales en Cordoba,Meta,3620,Acceso al Patrimonio Cultural,1319,Sala de Exposición Permanente Realizada,Transversal: Tiene la visión atemporal de los sucesos registrados durante el período fiscal,2,4,4,1,,,,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,18,Gestion de Museos Nacionales,13,Gestion de Otros Museos Nacionales en Cordoba,Meta,3620,Acceso al Patrimonio Cultural,1320,Exposición Temporaria Realizada,Transversal: Tiene la visión atemporal de los sucesos registrados durante el período fiscal,4,11,11,3,,,,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,18,Gestion de Museos Nacionales,14,Gestion de Otros Museos Nacionales en el Norte,Indicador,280,Difusión del Patrimonio Cultural en Museos,45,Visitante,Suma: el total es la suma de las cantidades,45900,140200,140200,40200,110200,,133580,"21,22",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,18,Gestion de Museos Nacionales,14,Gestion de Otros Museos Nacionales en el Norte,Indicador,280,Difusión del Patrimonio Cultural en Museos,1478,Visita en Sitio Web,Suma: el total es la suma de las cantidades,32400,41000,41000,10000,31000,,16388,"-47,14",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,18,Gestion de Museos Nacionales,14,Gestion de Otros Museos Nacionales en el Norte,Meta,3620,Acceso al Patrimonio Cultural,1319,Sala de Exposición Permanente Realizada,Transversal: Tiene la visión atemporal de los sucesos registrados durante el período fiscal,4,4,4,1,,,,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,18,Gestion de Museos Nacionales,14,Gestion de Otros Museos Nacionales en el Norte,Meta,3620,Acceso al Patrimonio Cultural,1320,Exposición Temporaria Realizada,Transversal: Tiene la visión atemporal de los sucesos registrados durante el período fiscal,4,16,16,4,,,,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,18,Gestion de Museos Nacionales,15,Gestion de Otros Museos Nacionales en San Juan,Indicador,280,Difusión del Patrimonio Cultural en Museos,45,Visitante,Suma: el total es la suma de las cantidades,16800,63500,63500,16000,46000,,29669,"-35,50",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,18,Gestion de Museos Nacionales,15,Gestion de Otros Museos Nacionales en San Juan,Indicador,280,Difusión del Patrimonio Cultural en Museos,1478,Visita en Sitio Web,Suma: el total es la suma de las cantidades,48000,63000,63000,16000,46000,,17598,"-61,74",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,18,Gestion de Museos Nacionales,15,Gestion de Otros Museos Nacionales en San Juan,Meta,3620,Acceso al Patrimonio Cultural,1319,Sala de Exposición Permanente Realizada,Transversal: Tiene la visión atemporal de los sucesos registrados durante el período fiscal,1,2,2,1,,,,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,18,Gestion de Museos Nacionales,15,Gestion de Otros Museos Nacionales en San Juan,Meta,3620,Acceso al Patrimonio Cultural,1320,Exposición Temporaria Realizada,Transversal: Tiene la visión atemporal de los sucesos registrados durante el período fiscal,2,4,4,1,,,,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,19,Difusion y Fortalecimiento del Patrimonio Cultural,0,Difusion y Fortalecimiento del Patrimonio Cultural,Indicador,370,Cantidad de bienes Patrimoniales declarados Monumento Histórico Nacional por el Estado. (ODS 11.4.6),627,Monumento,Suma: el total es la suma de las cantidades,400,400,400,,,,,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,19,Difusion y Fortalecimiento del Patrimonio Cultural,0,Difusion y Fortalecimiento del Patrimonio Cultural,Indicador,371,Cantidad de org. del ámb. púb. y priv. que registran bs. cult. muebles en sist. inform. del Min. de Cultura. (ODS 11.4.1),1918,Organismo,Transversal: Tiene la visión atemporal de los sucesos registrados durante el período fiscal,500,500,500,,,,,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,19,Difusion y Fortalecimiento del Patrimonio Cultural,0,Difusion y Fortalecimiento del Patrimonio Cultural,Meta,68,Edición de Libros,40,Ejemplar Impreso,Suma: el total es la suma de las cantidades,16000,16000,16000,4000,12000,,1714,"-85,72",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,19,Difusion y Fortalecimiento del Patrimonio Cultural,0,Difusion y Fortalecimiento del Patrimonio Cultural,Meta,192,Publicaciones,40,Ejemplar Impreso,Suma: el total es la suma de las cantidades,10020,10020,10020,2500,7520,,1609,"-78,60",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,19,Difusion y Fortalecimiento del Patrimonio Cultural,0,Difusion y Fortalecimiento del Patrimonio Cultural,Meta,192,Publicaciones,2045,Publicación Digital,Suma: el total es la suma de las cantidades,410,410,410,100,310,,109,"-64,84",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,19,Difusion y Fortalecimiento del Patrimonio Cultural,0,Difusion y Fortalecimiento del Patrimonio Cultural,Meta,1298,Investigaciones Históricas,92,Tema Investigado,Suma: el total es la suma de las cantidades,650,650,650,200,525,,561,"6,86",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,19,Difusion y Fortalecimiento del Patrimonio Cultural,0,Difusion y Fortalecimiento del Patrimonio Cultural,Meta,2044,Conferencias,118,Conferencia,Suma: el total es la suma de las cantidades,400,400,400,100,300,,119,"-60,33",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,19,Difusion y Fortalecimiento del Patrimonio Cultural,0,Difusion y Fortalecimiento del Patrimonio Cultural,Meta,2264,Gestión de Colecciones,1049,Pieza Intervenida,Suma: el total es la suma de las cantidades,25000,25000,25000,5000,20000,,13351,"-33,25",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,19,Difusion y Fortalecimiento del Patrimonio Cultural,0,Difusion y Fortalecimiento del Patrimonio Cultural,Meta,3225,Registración de Bienes Culturales,1566,Bien Cultural,Suma: el total es la suma de las cantidades,10000,10000,10000,2500,7500,,21,"-99,72",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,19,Difusion y Fortalecimiento del Patrimonio Cultural,0,Difusion y Fortalecimiento del Patrimonio Cultural,Meta,3226,"Capacitación en Gestión, Registro, Conservación y Protección de Bienes Culturales",39,Curso,Suma: el total es la suma de las cantidades,77,77,77,22,55,,42,"-23,64",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,19,Difusion y Fortalecimiento del Patrimonio Cultural,0,Difusion y Fortalecimiento del Patrimonio Cultural,Meta,3226,"Capacitación en Gestión, Registro, Conservación y Protección de Bienes Culturales",89,Persona Capacitada,Suma: el total es la suma de las cantidades,82000,82000,82000,20000,61000,,173,"-99,72",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,19,Difusion y Fortalecimiento del Patrimonio Cultural,0,Difusion y Fortalecimiento del Patrimonio Cultural,Meta,3228,Emisión de Licencias de Exportación de Bienes Culturales,81,Licencia Otorgada,Suma: el total es la suma de las cantidades,8050,8050,8050,2000,6050,,35,"-99,42",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,19,Difusion y Fortalecimiento del Patrimonio Cultural,0,Difusion y Fortalecimiento del Patrimonio Cultural,Meta,3620,Acceso al Patrimonio Cultural,1320,Exposición Temporaria Realizada,Suma: el total es la suma de las cantidades,2,2,2,0,2,,16,"700,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,19,Difusion y Fortalecimiento del Patrimonio Cultural,0,Difusion y Fortalecimiento del Patrimonio Cultural,Meta,4079,Desarrollo de Actividades Culturales por Medios Digitales,973,Actividad Cultural,Suma: el total es la suma de las cantidades,500,500,500,200,400,,83,"-79,25",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,19,Difusion y Fortalecimiento del Patrimonio Cultural,0,Difusion y Fortalecimiento del Patrimonio Cultural,Meta,4080,"Promoción de la Cultura, las Artes y las Ciencias sobre el Patrimonio",1112,Proyecto Realizado,Suma: el total es la suma de las cantidades,100,100,100,25,75,,83,"10,67",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,19,Difusion y Fortalecimiento del Patrimonio Cultural,0,Difusion y Fortalecimiento del Patrimonio Cultural,Meta,4428,Recuperación del Patrimonio Histórico,1112,Proyecto Realizado,Suma: el total es la suma de las cantidades,135,135,135,35,95,,23,"-75,79",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,19,Difusion y Fortalecimiento del Patrimonio Cultural,0,Difusion y Fortalecimiento del Patrimonio Cultural,Meta,4429,"Capacitación en Gestión, Registro, Conservación y Protección de Bienes Culturales",2141,Institución Capacitada,Suma: el total es la suma de las cantidades,20,20,20,5,15,,30,"100,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,19,Difusion y Fortalecimiento del Patrimonio Cultural,0,Difusion y Fortalecimiento del Patrimonio Cultural,Meta,4430,Desarrollo de Actividades Culturales,973,Actividad Cultural,Suma: el total es la suma de las cantidades,630,630,630,200,430,,6,"-98,60",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,21,Desarrollo y Fomento de la Cultura Ciudadana y la Economia Creativa,0,Desarrollo y Fomento de la Cultura Ciudadana y la Economia Creativa,Indicador,290,Difusión de la Actividad Artística,1565,Espectadores,Suma: el total es la suma de las cantidades,4000,4000,4000,1000,3000,,220000,"7233,33",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,21,Desarrollo y Fomento de la Cultura Ciudadana y la Economia Creativa,0,Desarrollo y Fomento de la Cultura Ciudadana y la Economia Creativa,Meta,3231,Participación en Foros Culturales,270,Evento,Suma: el total es la suma de las cantidades,100,100,100,25,75,,0,"-100,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,21,Desarrollo y Fomento de la Cultura Ciudadana y la Economia Creativa,0,Desarrollo y Fomento de la Cultura Ciudadana y la Economia Creativa,Meta,3233,Asistencia Financiera a Proyectos para Participación en Ferias y Festivales Internacionales,1166,Proyecto Asistido,Suma: el total es la suma de las cantidades,19,19,19,5,15,,19,"26,67",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,21,Desarrollo y Fomento de la Cultura Ciudadana y la Economia Creativa,0,Desarrollo y Fomento de la Cultura Ciudadana y la Economia Creativa,Meta,3621,Capacitación y Formación en Actividades Artisticas,39,Curso,Suma: el total es la suma de las cantidades,58,58,58,22,46,,0,"-100,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,21,Desarrollo y Fomento de la Cultura Ciudadana y la Economia Creativa,0,Desarrollo y Fomento de la Cultura Ciudadana y la Economia Creativa,Meta,3621,Capacitación y Formación en Actividades Artisticas,89,Persona Capacitada,Suma: el total es la suma de las cantidades,23740,23740,23740,8740,18740,,1426,"-92,39",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,21,Desarrollo y Fomento de la Cultura Ciudadana y la Economia Creativa,0,Desarrollo y Fomento de la Cultura Ciudadana y la Economia Creativa,Meta,3624,Fomentar Ecosistemas Creativos,157,Municipio Asistido,Suma: el total es la suma de las cantidades,100,100,100,25,75,,24,"-68,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,21,Desarrollo y Fomento de la Cultura Ciudadana y la Economia Creativa,0,Desarrollo y Fomento de la Cultura Ciudadana y la Economia Creativa,Meta,3625,Asistencia Técnica y Financiera a Emprendedores,129,Beneficiario,Suma: el total es la suma de las cantidades,2000,2000,2000,500,1500,,0,"-100,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,21,Desarrollo y Fomento de la Cultura Ciudadana y la Economia Creativa,0,Desarrollo y Fomento de la Cultura Ciudadana y la Economia Creativa,Meta,4112,Fomento de la Cultura Nacional en Eventos Internacionales,270,Evento,Suma: el total es la suma de las cantidades,15,15,15,5,12,,0,"-100,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,21,Desarrollo y Fomento de la Cultura Ciudadana y la Economia Creativa,0,Desarrollo y Fomento de la Cultura Ciudadana y la Economia Creativa,Meta,4431,Asistencia Financiera para el Fomento del Desarrollo Cultural,95,Institución Asistida,Suma: el total es la suma de las cantidades,400,400,400,100,300,,0,"-100,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,21,Desarrollo y Fomento de la Cultura Ciudadana y la Economia Creativa,0,Desarrollo y Fomento de la Cultura Ciudadana y la Economia Creativa,Meta,4431,Asistencia Financiera para el Fomento del Desarrollo Cultural,121,Subsidio Otorgado,Suma: el total es la suma de las cantidades,800,800,800,200,600,,15,"-97,50",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,26,Gestion de Espacios Culturales y Proyectos Especiales,1,"Gestion del Parque Tecnopolis del Bicentenario, Ciencia, Tecnologia, Cultura y Arte",Indicador,272,Visitantes a la Feria Tecnópolis,1321,Visitante,Suma: el total es la suma de las cantidades,3500000,3500000,3500000,1000000,2500000,,673257,"-73,07",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,26,Gestion de Espacios Culturales y Proyectos Especiales,1,"Gestion del Parque Tecnopolis del Bicentenario, Ciencia, Tecnologia, Cultura y Arte",Meta,4438,Desarrollo de Actividades de Extensión Cultural,1290,Evento Realizado,Suma: el total es la suma de las cantidades,700,700,700,150,450,,1,"-99,78",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,26,Gestion de Espacios Culturales y Proyectos Especiales,2,Gestion del Centro Cultural del Bicentenario Presidente Dr. Nestor Carlos Kirchner,Indicador,273,Visitantes a Eventos realizados en el CCK,1321,Visitante,Suma: el total es la suma de las cantidades,1500000,1500000,1500000,500000,1100000,,762666,"-30,67",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,26,Gestion de Espacios Culturales y Proyectos Especiales,2,Gestion del Centro Cultural del Bicentenario Presidente Dr. Nestor Carlos Kirchner,Meta,4438,Desarrollo de Actividades de Extensión Cultural,1290,Evento Realizado,Suma: el total es la suma de las cantidades,800,800,800,200,600,,1932,"222,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,26,Gestion de Espacios Culturales y Proyectos Especiales,3,Gestion del Centro Cultural Borges,Indicador,494,Visitantes a Eventos Realizados en el Centro Cultural Borges,1321,Visitante,Suma: el total es la suma de las cantidades,600000,600000,600000,150000,450000,,168473,"-62,56",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,26,Gestion de Espacios Culturales y Proyectos Especiales,3,Gestion del Centro Cultural Borges,Meta,4438,Desarrollo de Actividades de Extensión Cultural,1290,Evento Realizado,Suma: el total es la suma de las cantidades,200,200,200,50,150,,649,"332,67",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,40,Fomento y Apoyo Economico a Bibliotecas Populares,0,Fomento y Apoyo Economico a Bibliotecas Populares,Meta,44,Apoyo a Bibliotecas Populares,121,Subsidio Otorgado,Suma: el total es la suma de las cantidades,3010,3010,3010,750,2250,,1120,"-50,22",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,3,3,SERVICIOS SOCIALES,4,Educación y Cultura,72,Ministerio de Cultura,0,Ministerio de Cultura,337,Ministerio de Cultura,40,Fomento y Apoyo Economico a Bibliotecas Populares,0,Fomento y Apoyo Economico a Bibliotecas Populares,Meta,44,Apoyo a Bibliotecas Populares,149,Biblioteca Asistida,Suma: el total es la suma de las cantidades,1200,1200,1200,300,900,,879,"-2,33",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
