ejercicio_presupuestario,trimestre,finalidad_id,finalidad_desc,funcion_id,funcion_desc,jurisdiccion_id,jurisdiccion_desc,subjurisdiccion_id,subjurisdiccion_desc,servicio_id,servicio_desc,programa_id,programa_desc,subprograma_id,subprograma_desc,tipo_medicion_fisica,medicion_fisica_id,medicion_fisica_desc,unidad_medida_id,unidad_medida_desc,totalizador_avance_fisico,programacion_inicial_DA,programacion_inicial_ajustada,programacion_anual_vig_trim1,programacion_trim1,programacion_acumulada_trim1,ejecutado_vigente_trim1,ejecutado_acumulado_trim1,porc_desvio_acum_trim1,causa_desvio,causa_desvio_detalle,causa_desvio_comentario,ultima_actualizacion_fecha
2023,1,3,SERVICIOS SOCIALES,2,Promoción y Asistencia Social,86,"Ministerio de las Mujeres, Géneros y Diversidad",0,"Ministerio de las Mujeres, Géneros y Diversidad",386,"Ministerio de las Mujeres, Géneros y Diversidad",21,Apoyo a la Implementacion de Politicas de Genero (PPG),0,Apoyo a la Implementacion de Politicas de Genero (PPG),Meta,4041,Fortalecimiento de Organizaciones de la Sociedad Civil especializadas en Género y Diversidad (Programa ArticulAR),1844,Proyecto Financiado,Suma: el total es la suma de las cantidades,160,100,100,20,20,8,8,"-60,00",Otras Causas,Otras Causas,"De acuerdo con lo informado por la Dirección de Articulación Federal y Relaciones Internacionales, el desvío de 12 transferencias por debajo de lo planificado se debe a 'demoras en las transferencias del financiamiento en función de la cuota de pago por un lado, y demoras en los tiempos involucrados en el circuito administrativo que escapan al control de esta dirección'",Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,2,Promoción y Asistencia Social,86,"Ministerio de las Mujeres, Géneros y Diversidad",0,"Ministerio de las Mujeres, Géneros y Diversidad",386,"Ministerio de las Mujeres, Géneros y Diversidad",21,Apoyo a la Implementacion de Politicas de Genero (PPG),0,Apoyo a la Implementacion de Politicas de Genero (PPG),Meta,4042,"Gestión de la Información para Apoyar Políticas de Género, Igualdad y Diversidad",1045,Informe Realizado,Suma: el total es la suma de las cantidades,20,20,20,5,5,8,8,"60,00",Otras Causas,Otras Causas,"Se presenta un desvío positivo de 3 informes por encima de lo planificado, dada la posibilidad de realizar publicaciones sobre temáticas que resultan de interés en torno a las actividades de la Dirección del Observatorio de las Violencias y Desigualdades por Razones de Género.",Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,2,Promoción y Asistencia Social,86,"Ministerio de las Mujeres, Géneros y Diversidad",0,"Ministerio de las Mujeres, Géneros y Diversidad",386,"Ministerio de las Mujeres, Géneros y Diversidad",21,Apoyo a la Implementacion de Politicas de Genero (PPG),0,Apoyo a la Implementacion de Politicas de Genero (PPG),Meta,4044,Fortalecimineto Insitucional de Áreas de Género y Diversidad a nivel Provincial y Municipal (Programa Generar),1844,Proyecto Financiado,Suma: el total es la suma de las cantidades,125,60,60,10,10,8,8,"-20,00",Otras Causas,Otras Causas,"De acuerdo con lo informado por la Dirección de Articulación Federal y Relaciones Internacionales, el desvío de 2 transferencias por debajo de lo planificado se debe a 'demoras en las transferencias del financiamiento en función de la cuota de pago'.",Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,3,Seguridad Social,20,Presidencia de la Nación,0,Presidencia de la Nación,917,Agencia Nacional de Discapacidad,17,Abordaje Territorial,0,Abordaje Territorial,Meta,354,Capacitación,89,Persona Capacitada,Suma: el total es la suma de las cantidades,1500,1500,1500,375,375,235,235,"-37,33",Otras Causas,Otras Causas,"Se tuvieron que dejar de lado algunas actividades  porque durante el primer trimestre se llevo a cabo la recolección de documentación y redacción de los 128 Convenios de Adhesión, que se suscribiran a lo largo de el mes de Abril del corriente, producto de la selección de Municipios,  gobiernos locales o comunas del llamado a Convocatoria realizado en el mes de septiembre de 2022.",Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,3,Seguridad Social,20,Presidencia de la Nación,0,Presidencia de la Nación,917,Agencia Nacional de Discapacidad,17,Abordaje Territorial,0,Abordaje Territorial,Meta,4405,Mejoramiento de la Estructura,634,Proyecto Terminado,Suma: el total es la suma de las cantidades,50,50,50,12,12,10,10,"-16,67",Otras Causas,Otras Causas,"Se terminaron 10 proyectos. Asimismo, hay 3 (3) municipios que no han presentado su rendición, habiendo concluido sus plazos. Los mismos ya fueron contactados para la presentación de la rendición.",Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,3,Seguridad Social,20,Presidencia de la Nación,0,Presidencia de la Nación,917,Agencia Nacional de Discapacidad,23,Pensiones no Contributivas por Invalidez Laborativa,0,Pensiones no Contributivas por Invalidez Laborativa,Meta,986,Atención de Pensiones por  Invalidez Laborativa,53,Pensionado,Promedio: el total es la suma de las cantidades dividido el número de cantidades,1133415,1180405,1180405,1154643,1154643,1157261,1157261,"0,23",Otras Causas,Otras Causas,Mayor capacidad de tramitación y otorgamiento de las prestaciones.,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,3,Seguridad Social,20,Presidencia de la Nación,0,Presidencia de la Nación,917,Agencia Nacional de Discapacidad,23,Pensiones no Contributivas por Invalidez Laborativa,0,Pensiones no Contributivas por Invalidez Laborativa,Meta,3925,Subsidio a Personas,536,Persona Asistida,Promedio: el total es la suma de las cantidades dividido el número de cantidades,479,476,476,479,479,480,480,"0,21",Otras Causas,Otras Causas,Mayor capacidad de tramitación y otorgamiento de las prestaciones.,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,3,Seguridad Social,41,Ministerio de Seguridad,0,Ministerio de Seguridad,250,"Caja de Retiros, Jubilaciones y Pensiones de la Policía Federal Argentina",18,"Administracion de Beneficios Previsionales Policia Federal, Policia de Seguridad Aeroportuaria y otros",0,"Administracion de Beneficios Previsionales Policia Federal, Policia de Seguridad Aeroportuaria y otros",Indicador,424,Tiempo Promedio de Asignación de Beneficios,494,Día,Suma: el total es la suma de las cantidades,34,34,34,,,,,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,3,Seguridad Social,41,Ministerio de Seguridad,0,Ministerio de Seguridad,250,"Caja de Retiros, Jubilaciones y Pensiones de la Policía Federal Argentina",18,"Administracion de Beneficios Previsionales Policia Federal, Policia de Seguridad Aeroportuaria y otros",0,"Administracion de Beneficios Previsionales Policia Federal, Policia de Seguridad Aeroportuaria y otros",Meta,71,Atención de Jubilaciones,5,Jubilado,Promedio: el total es la suma de las cantidades dividido el número de cantidades,10632,10545,10545,10589,10589,10615,10615,"0,25",Otras Causas,Otras Causas,MAYOR CANTIDAD DE LAS CAPITAS PREVISTAS,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,3,Seguridad Social,41,Ministerio de Seguridad,0,Ministerio de Seguridad,250,"Caja de Retiros, Jubilaciones y Pensiones de la Policía Federal Argentina",18,"Administracion de Beneficios Previsionales Policia Federal, Policia de Seguridad Aeroportuaria y otros",0,"Administracion de Beneficios Previsionales Policia Federal, Policia de Seguridad Aeroportuaria y otros",Meta,72,Atención de Pensiones,53,Pensionado,Promedio: el total es la suma de las cantidades dividido el número de cantidades,18162,18160,18160,18166,18166,18195,18195,"0,16",Otras Causas,Otras Causas,MAYOR CANTIDAD DE LAS CAPITAS PREVISTAS,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,3,Seguridad Social,41,Ministerio de Seguridad,0,Ministerio de Seguridad,250,"Caja de Retiros, Jubilaciones y Pensiones de la Policía Federal Argentina",18,"Administracion de Beneficios Previsionales Policia Federal, Policia de Seguridad Aeroportuaria y otros",0,"Administracion de Beneficios Previsionales Policia Federal, Policia de Seguridad Aeroportuaria y otros",Meta,231,Atención de Retiros,52,Retirado,Promedio: el total es la suma de las cantidades dividido el número de cantidades,29779,30313,30313,30113,30113,30221,30221,"0,36",Otras Causas,Otras Causas,MAYOR CANTIDAD DE LAS CAPITAS PREVISTAS,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,3,Seguridad Social,41,Ministerio de Seguridad,0,Ministerio de Seguridad,250,"Caja de Retiros, Jubilaciones y Pensiones de la Policía Federal Argentina",19,Administracion de Beneficios Previsionales Gendarmeria Nacional,0,Administracion de Beneficios Previsionales Gendarmeria Nacional,Indicador,424,Tiempo Promedio de Asignación de Beneficios,494,Día,Suma: el total es la suma de las cantidades,18,18,18,,,,,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,3,Seguridad Social,41,Ministerio de Seguridad,0,Ministerio de Seguridad,250,"Caja de Retiros, Jubilaciones y Pensiones de la Policía Federal Argentina",19,Administracion de Beneficios Previsionales Gendarmeria Nacional,0,Administracion de Beneficios Previsionales Gendarmeria Nacional,Meta,72,Atención de Pensiones,53,Pensionado,Promedio: el total es la suma de las cantidades dividido el número de cantidades,6854,6749,6749,6825,6825,6862,6862,"0,54",Otras Causas,Otras Causas,MAYOR CANTIDAD DE LAS CAPITAS PREVISTAS,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,3,Seguridad Social,41,Ministerio de Seguridad,0,Ministerio de Seguridad,250,"Caja de Retiros, Jubilaciones y Pensiones de la Policía Federal Argentina",19,Administracion de Beneficios Previsionales Gendarmeria Nacional,0,Administracion de Beneficios Previsionales Gendarmeria Nacional,Meta,231,Atención de Retiros,52,Retirado,Promedio: el total es la suma de las cantidades dividido el número de cantidades,10045,10187,10187,10184,10184,10216,10216,"0,31",Otras Causas,Otras Causas,MAYOR CANTIDAD DE LAS CAPITAS PREVISTAS,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,3,Seguridad Social,41,Ministerio de Seguridad,0,Ministerio de Seguridad,250,"Caja de Retiros, Jubilaciones y Pensiones de la Policía Federal Argentina",20,Administracion de Beneficios Previsionales Prefectura Naval Argentina,0,Administracion de Beneficios Previsionales Prefectura Naval Argentina,Indicador,424,Tiempo Promedio de Asignación de Beneficios,494,Día,Suma: el total es la suma de las cantidades,19,19,19,,,,,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,3,Seguridad Social,41,Ministerio de Seguridad,0,Ministerio de Seguridad,250,"Caja de Retiros, Jubilaciones y Pensiones de la Policía Federal Argentina",20,Administracion de Beneficios Previsionales Prefectura Naval Argentina,0,Administracion de Beneficios Previsionales Prefectura Naval Argentina,Meta,72,Atención de Pensiones,53,Pensionado,Promedio: el total es la suma de las cantidades dividido el número de cantidades,5647,5676,5676,5685,5685,5694,5694,"0,16",Otras Causas,Otras Causas,MAYOR CANTIDAD DE LAS CAPITAS PREVISTAS,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,3,Seguridad Social,41,Ministerio de Seguridad,0,Ministerio de Seguridad,250,"Caja de Retiros, Jubilaciones y Pensiones de la Policía Federal Argentina",20,Administracion de Beneficios Previsionales Prefectura Naval Argentina,0,Administracion de Beneficios Previsionales Prefectura Naval Argentina,Meta,231,Atención de Retiros,52,Retirado,Promedio: el total es la suma de las cantidades dividido el número de cantidades,9159,9446,9446,9316,9316,9359,9359,"0,46",Otras Causas,Otras Causas,MAYOR CANTIDAD DE LAS CAPITAS PREVISTAS,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,3,Seguridad Social,41,Ministerio de Seguridad,0,Ministerio de Seguridad,250,"Caja de Retiros, Jubilaciones y Pensiones de la Policía Federal Argentina",21,Administracion de Beneficios Previsionales Servicio Penitenciario Federal,0,Administracion de Beneficios Previsionales Servicio Penitenciario Federal,Indicador,424,Tiempo Promedio de Asignación de Beneficios,494,Día,Suma: el total es la suma de las cantidades,23,23,23,,,,,"0,00",-,-,-,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,3,Seguridad Social,41,Ministerio de Seguridad,0,Ministerio de Seguridad,250,"Caja de Retiros, Jubilaciones y Pensiones de la Policía Federal Argentina",21,Administracion de Beneficios Previsionales Servicio Penitenciario Federal,0,Administracion de Beneficios Previsionales Servicio Penitenciario Federal,Meta,72,Atención de Pensiones,53,Pensionado,Promedio: el total es la suma de las cantidades dividido el número de cantidades,4408,4347,4347,4318,4318,4319,4319,"0,02",Otras Causas,Otras Causas,MAYOR CANTIDAD DE LAS CAPITAS PREVISTAS,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,3,Seguridad Social,41,Ministerio de Seguridad,0,Ministerio de Seguridad,250,"Caja de Retiros, Jubilaciones y Pensiones de la Policía Federal Argentina",21,Administracion de Beneficios Previsionales Servicio Penitenciario Federal,0,Administracion de Beneficios Previsionales Servicio Penitenciario Federal,Meta,231,Atención de Retiros,52,Retirado,Promedio: el total es la suma de las cantidades dividido el número de cantidades,9153,9149,9149,9104,9104,9162,9162,"0,64",Otras Causas,Otras Causas,MAYOR CANTIDAD DE LAS CAPITAS PREVISTAS,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,3,Seguridad Social,45,Ministerio de Defensa,0,Ministerio de Defensa,470,Instituto de Ayuda Financiera para Pago de Retiros y Pensiones Militares,16,Prestaciones de Prevision Social,0,Prestaciones de Prevision Social,Meta,72,Atención de Pensiones,53,Pensionado,Promedio: el total es la suma de las cantidades dividido el número de cantidades,28087,28087,28087,28339,28339,28668,28668,"1,16",Otras Causas,Otras Causas,Desvio por variacion poblacional de beneficiarios - En el rango aceptable,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,3,Seguridad Social,45,Ministerio de Defensa,0,Ministerio de Defensa,470,Instituto de Ayuda Financiera para Pago de Retiros y Pensiones Militares,16,Prestaciones de Prevision Social,0,Prestaciones de Prevision Social,Meta,231,Atención de Retiros,52,Retirado,Promedio: el total es la suma de las cantidades dividido el número de cantidades,52314,52314,52314,52308,52308,52468,52468,"0,31",Otras Causas,Otras Causas,Desvio por variacion poblacional de beneficiarios - En el rango aceptable,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,3,Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,16,Prestaciones Previsionales,1,Prestaciones Previsionales del Regimen de Reparto,Meta,71,Atención de Jubilaciones,5,Jubilado,Promedio: el total es la suma de las cantidades dividido el número de cantidades,1731208,1717422,1717422,1701278,1701278,1700775,1700775,"-0,03",Otras Causas,Otras Causas,"Desvío no significativo. Cabe aclarar que la cantidad de prestaciones resultante de las liquidaciones no constituye una variable controlable, sino que dependen principalmente de factores demográficos y del mercado laboral formal.",Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,3,Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,16,Prestaciones Previsionales,1,Prestaciones Previsionales del Regimen de Reparto,Meta,72,Atención de Pensiones,53,Pensionado,Promedio: el total es la suma de las cantidades dividido el número de cantidades,1430187,1436141,1436141,1426427,1426427,1426273,1426273,"-0,01",Otras Causas,Otras Causas,"Desvío no significativo. Cabe aclarar que la cantidad de prestaciones resultante de las liquidaciones no constituye una variable controlable, sino que dependen principalmente de factores demográficos y del mercado laboral formal.",Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,3,Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,16,Prestaciones Previsionales,3,Prestaciones Previsionales por Moratoria Previsional (PPG),Meta,71,Atención de Jubilaciones,5,Jubilado,Promedio: el total es la suma de las cantidades dividido el número de cantidades,3472341,3358655,3358655,3392970,3392970,3401681,3401681,"0,26",Otras Causas,Otras Causas,"Desvío no significativo. Cabe aclarar que la cantidad de prestaciones resultante de las liquidaciones no constituye una variable controlable, sino que dependen principalmente de factores demográficos y del mercado laboral formal.",Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,3,Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,16,Prestaciones Previsionales,3,Prestaciones Previsionales por Moratoria Previsional (PPG),Meta,72,Atención de Pensiones,53,Pensionado,Promedio: el total es la suma de las cantidades dividido el número de cantidades,201778,198760,198760,198583,198583,198291,198291,"-0,15",Otras Causas,Otras Causas,"Desvío no significativo. Cabe aclarar que la cantidad de prestaciones resultante de las liquidaciones no constituye una variable controlable, sino que dependen principalmente de factores demográficos y del mercado laboral formal.",Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,3,Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,17,Complementos a las Prestaciones Previsionales,0,Complementos a las Prestaciones Previsionales,Meta,1954,Atención Subsidio de Contención Familiar,183,Beneficio,Suma: el total es la suma de las cantidades,228403,228342,228342,53461,53461,41621,41621,"-22,15",Otras Causas,Otras Causas,La cantidad de metas atendidas resultaron inferiores a las programadas. Al momento de realizar la programación del presente trimestre se tomó como referencia la ejecución de casos atendidos de los trimestres del año 2022 con el supuesto de que los casos iban a mostrar cantidades similares.,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,3,Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,17,Complementos a las Prestaciones Previsionales,0,Complementos a las Prestaciones Previsionales,Meta,2101,Atención Subsidios Tarifas,183,Beneficio,Promedio: el total es la suma de las cantidades dividido el número de cantidades,42226,42587,42587,44345,44345,44422,44422,"0,17",Otras Causas,Otras Causas,"Desvío no significativo. Cabe aclarar que la cantidad de prestaciones resultante de las liquidaciones no constituye una variable controlable, sino que dependen principalmente de factores demográficos y del mercado laboral formal.",Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,3,Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,18,Seguro de Desempleo,0,Seguro de Desempleo,Meta,76,Atención de Seguros de Desempleo,129,Beneficiario,Promedio: el total es la suma de las cantidades dividido el número de cantidades,47681,62350,62350,58909,58909,58774,58774,"-0,23",Otras Causas,Otras Causas,"Desvío no significativo. Cabe aclarar que la cantidad de prestaciones resultante de las liquidaciones no constituye una variable controlable, sino que dependen principalmente de factores demográficos y del mercado laboral formal.",Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,3,Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,1,Asignaciones Familiares Activos (NNA) (DIS),Meta,1155,Asignación por Adopción,183,Beneficio,Suma: el total es la suma de las cantidades,300,261,261,44,44,50,50,"13,64",Otras Causas,Otras Causas,Se observa una ejecución superior a la prevista para el trimestre. Al momento de realizar la programación del trimestre se tomó como referencia la ejecución del 1er trimestre 2022 con el supuesto de que los casos atendidos iban a mostrar cantidades similares.,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,3,Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,1,Asignaciones Familiares Activos (NNA) (DIS),Meta,1156,Asignación por Hijo,129,Beneficiario,Promedio: el total es la suma de las cantidades dividido el número de cantidades,3240741,3124888,3124888,2724081,2724081,2673933,2673933,"-1,84",Otras Causas,Otras Causas,"Desvío no significativo. Cabe aclarar que la cantidad de prestaciones resultante de las liquidaciones no constituye una variable controlable, sino que dependen principalmente de factores demográficos y del mercado laboral formal.",Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,3,Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,1,Asignaciones Familiares Activos (NNA) (DIS),Meta,1157,Asignación por Hijo Discapacitado,129,Beneficiario,Promedio: el total es la suma de las cantidades dividido el número de cantidades,153627,150245,150245,142752,142752,141317,141317,"-1,01",Otras Causas,Otras Causas,"Desvío no significativo. Cabe aclarar que la cantidad de prestaciones resultante de las liquidaciones no constituye una variable controlable, sino que dependen principalmente de factores demográficos y del mercado laboral formal.",Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,3,Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,1,Asignaciones Familiares Activos (NNA) (DIS),Meta,1158,Asignación por Maternidad,129,Beneficiario,Suma: el total es la suma de las cantidades,66000,65533,65533,15053,15053,12419,12419,"-17,50",Otras Causas,Otras Causas,La cantidad de metas atendidas resultaron inferiores a las programadas. Al momento de realizar la programación del trimestre se tomó como referencia la ejecución del 1er trimestre 2022 con el supuesto de que los casos atendidos iban a mostrar cantidades similares.,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,3,Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,1,Asignaciones Familiares Activos (NNA) (DIS),Meta,1159,Asignación por Matrimonio,183,Beneficio,Suma: el total es la suma de las cantidades,20914,19324,19324,4365,4365,3918,3918,"-10,24",Otras Causas,Otras Causas,La cantidad de metas atendidas resultaron inferiores a las programadas.  Al momento de realizar la programación del trimestre se tomó como referencia la ejecución del 1er trimestre 2022 con el supuesto de que los casos atendidos iban a mostrar cantidades similares.,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,3,Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,1,Asignaciones Familiares Activos (NNA) (DIS),Meta,1160,Asignación por Nacimiento,183,Beneficio,Suma: el total es la suma de las cantidades,77558,80010,80010,15545,15545,21626,21626,"39,12",Otras Causas,Otras Causas,Se observa una ejecución superior a la prevista para el trimestre. Al momento de realizar la programación del trimestre se tomó como referencia la ejecución del 1er trimestre 2022 con el supuesto de que los casos atendidos iban a mostrar cantidades similares. Se señala también que para el caso de esta meta depende de la demanda de la prestación de parte de las personas más que de la capacidad de atención del Organismo.,Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,3,Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,1,Asignaciones Familiares Activos (NNA) (DIS),Meta,1161,Asignación Prenatal,129,Beneficiario,Promedio: el total es la suma de las cantidades dividido el número de cantidades,26882,28038,28038,28309,28309,23982,23982,"-15,28",Otras Causas,Otras Causas,"Se observa una ejecución inferior a la prevista para el trimestre. Se aclara que las ejecuciones físicas de enero y febrero presentaron cantidades menores a las programados oportunamente. El aumento de salarios en los trabajadores en relación de dependencia es una posible causa de salida de beneficiarios en esos meses a raíz del límite que existe a través del Ingreso por Grupo Familiar o Individual. Sin embargo, a partir de marzo 2023 mediante el DNU 101/2023 se iguala el tope de ingresos para percibir las Asignaciones Familiares con el piso de Impuesto a las Ganancias. Este aumento significativo de Ingreso por Grupo Familiar e Individual se vio reflejado en la suba considerable de casos a partir del mensual marzo.",Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,3,Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,1,Asignaciones Familiares Activos (NNA) (DIS),Meta,1399,Ayuda Escolar Anual,129,Beneficiario,Suma: el total es la suma de las cantidades,3341132,3250960,3250960,2850392,2850392,2042751,2042751,"-28,33",Otras Causas,Otras Causas,"La cantidad de metas atendidas resultaron inferiores a las programadas. Mediante Resolución de ANSES Nº 19/2023 se establece una modificación en la liquidación de la Asignación por Ayuda Escolar masiva, por aquellos CUIL relacionados que tengan derecho al cobro de la Asignación Familiar por Hijo y/o Hijo con Discapacidad por niños, niñas y adolescentes entre CUATRO (4) y DIECISIETE (17) años de edad inclusive que presenten ante ANSES el Formulario PS 2.68, de “Acreditación de Escolaridad/ Escolaridad Especial / Formación”, antes del 31/12/202, como así también, la autoridad del establecimiento educativo al que asista el niño, niña o adolescente, deberá certificar la concurrencia al mismo.",Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,3,Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,2,Asignaciones Familiares Pasivos (NNA) (DIS),Meta,1156,Asignación por Hijo,129,Beneficiario,Promedio: el total es la suma de las cantidades dividido el número de cantidades,602058,599719,599719,607851,607851,613205,613205,"0,88",Otras Causas,Otras Causas,"Desvío no significativo. Cabe aclarar que la cantidad de prestaciones resultante de las liquidaciones no constituye una variable controlable, sino que dependen principalmente de factores demográficos y del mercado laboral formal.",Última actualización del ejercicio 2023: 07 Noviembre 2023.
2023,1,3,SERVICIOS SOCIALES,3,Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,2,Asignaciones Familiares Pasivos (NNA) (DIS),Meta,1157,Asignación por Hijo Discapacitado,129,Beneficiario,Promedio: el total es la suma de las cantidades dividido el número de cantidades,140891,137791,137791,137703,137703,138957,138957,"0,91",Otras Causas,Otras Causas,"Desvío no significativo. Cabe aclarar que la cantidad de prestaciones resultante de las liquidaciones no constituye una variable controlable, sino que dependen principalmente de factores demográficos y del mercado laboral formal.",Última actualización del ejercicio 2023: 07 Noviembre 2023.
